avg,std,drift_detector,generator,delay
4.0,0.0,HypothesisTestDetectorKs,AGRAW1,10000
4.0,0.0,HypothesisTestDetectorKs,AGRAW1,8000
4.0,0.0,HypothesisTestDetectorKs,AGRAW1,4000
4.0,0.0,HypothesisTestDetectorKs,AGRAW1,2000
4.0,0.0,HypothesisTestDetectorKs,AGRAW1,1000
4.0,0.0,HypothesisTestDetectorWrs,AGRAW1,10000
4.0,0.0,HypothesisTestDetectorWrs,AGRAW1,8000
4.0,0.0,HypothesisTestDetectorWrs,AGRAW1,4000
4.0,0.0,HypothesisTestDetectorWrs,AGRAW1,2000
4.0,0.0,HypothesisTestDetectorWrs,AGRAW1,1000
4.0,0.0,HypothesisTestDetectorTt,AGRAW1,10000
4.0,0.0,HypothesisTestDetectorTt,AGRAW1,8000
4.0,0.0,HypothesisTestDetectorTt,AGRAW1,4000
4.0,0.0,HypothesisTestDetectorTt,AGRAW1,2000
4.0,0.0,HypothesisTestDetectorTt,AGRAW1,1000
2.3333333333333335,1.2472191289246473,MultivariateDetector,AGRAW1,10000
2.4,1.2806248474865698,MultivariateDetector,AGRAW1,8000
2.433333333333333,1.2565384549980507,MultivariateDetector,AGRAW1,4000
2.3,1.2688577540449522,MultivariateDetector,AGRAW1,2000
2.2666666666666666,1.2631530214330944,MultivariateDetector,AGRAW1,1000
0.0,0.0,Studd,AGRAW1,10000
0.0,0.0,Studd,AGRAW1,8000
0.0,0.0,Studd,AGRAW1,4000
0.0,0.0,Studd,AGRAW1,2000
0.0,0.0,Studd,AGRAW1,1000
4.0,0.0,DDM,AGRAW2,10000
4.0,0.0,DDM,AGRAW2,8000
4.0,0.0,DDM,AGRAW2,4000
4.0,0.0,DDM,AGRAW2,2000
4.0,0.0,DDM,AGRAW2,1000
3.966666666666667,0.1795054935711501,EDDM,AGRAW2,10000
3.966666666666667,0.1795054935711501,EDDM,AGRAW2,8000
3.966666666666667,0.17950549357115012,EDDM,AGRAW2,4000
3.966666666666667,0.1795054935711501,EDDM,AGRAW2,2000
3.966666666666667,0.17950549357115014,EDDM,AGRAW2,1000
4.0,0.0,ADWIN,AGRAW2,10000
4.0,0.0,ADWIN,AGRAW2,8000
4.0,0.0,ADWIN,AGRAW2,4000
4.0,0.0,ADWIN,AGRAW2,2000
4.0,0.0,ADWIN,AGRAW2,1000
4.0,0.0,ECDD,AGRAW2,10000
4.0,0.0,ECDD,AGRAW2,8000
4.0,0.0,ECDD,AGRAW2,4000
4.0,0.0,ECDD,AGRAW2,2000
4.0,0.0,ECDD,AGRAW2,1000
4.0,0.0,STEPD,AGRAW2,10000
4.0,0.0,STEPD,AGRAW2,8000
4.0,0.0,STEPD,AGRAW2,4000
4.0,0.0,STEPD,AGRAW2,2000
4.0,0.0,STEPD,AGRAW2,1000
4.0,0.0,SeqDrift2,AGRAW2,10000
4.0,0.0,SeqDrift2,AGRAW2,8000
4.0,0.0,SeqDrift2,AGRAW2,4000
4.0,0.0,SeqDrift2,AGRAW2,2000
4.0,0.0,SeqDrift2,AGRAW2,1000
4.0,0.0,SEED,AGRAW2,10000
4.0,0.0,SEED,AGRAW2,8000
4.0,0.0,SEED,AGRAW2,4000
4.0,0.0,SEED,AGRAW2,2000
4.0,0.0,SEED,AGRAW2,1000
4.0,0.0,HDDM_A_Test,AGRAW2,10000
4.0,0.0,HDDM_A_Test,AGRAW2,8000
4.0,0.0,HDDM_A_Test,AGRAW2,4000
4.0,0.0,HDDM_A_Test,AGRAW2,2000
4.0,0.0,HDDM_A_Test,AGRAW2,1000
4.0,0.0,HDDM_W_Test,AGRAW2,10000
4.0,0.0,HDDM_W_Test,AGRAW2,8000
4.0,0.0,HDDM_W_Test,AGRAW2,4000
4.0,0.0,HDDM_W_Test,AGRAW2,2000
4.0,0.0,HDDM_W_Test,AGRAW2,1000
4.0,0.0,RDDM_30,AGRAW2,10000
4.0,0.0,RDDM_30,AGRAW2,8000
4.0,0.0,RDDM_30,AGRAW2,4000
4.0,0.0,RDDM_30,AGRAW2,2000
4.0,0.0,RDDM_30,AGRAW2,1000
4.0,0.0,RDDM,AGRAW2,10000
4.0,0.0,RDDM,AGRAW2,8000
4.0,0.0,RDDM,AGRAW2,4000
4.0,0.0,RDDM,AGRAW2,2000
4.0,0.0,RDDM,AGRAW2,1000
4.0,0.0,HypothesisTestDetectorKs,AGRAW2,10000
4.0,0.0,HypothesisTestDetectorKs,AGRAW2,8000
4.0,0.0,HypothesisTestDetectorKs,AGRAW2,4000
4.0,0.0,HypothesisTestDetectorKs,AGRAW2,2000
4.0,0.0,HypothesisTestDetectorKs,AGRAW2,1000
4.0,0.0,HypothesisTestDetectorWrs,AGRAW2,10000
4.0,0.0,HypothesisTestDetectorWrs,AGRAW2,8000
4.0,0.0,HypothesisTestDetectorWrs,AGRAW2,4000
4.0,0.0,HypothesisTestDetectorWrs,AGRAW2,2000
4.0,0.0,HypothesisTestDetectorWrs,AGRAW2,1000
4.0,0.0,HypothesisTestDetectorTt,AGRAW2,10000
4.0,0.0,HypothesisTestDetectorTt,AGRAW2,8000
4.0,0.0,HypothesisTestDetectorTt,AGRAW2,4000
4.0,0.0,HypothesisTestDetectorTt,AGRAW2,2000
4.0,0.0,HypothesisTestDetectorTt,AGRAW2,1000
2.3333333333333335,1.247219128924647,MultivariateDetector,AGRAW2,10000
2.4,1.2806248474865698,MultivariateDetector,AGRAW2,8000
2.433333333333333,1.2565384549980507,MultivariateDetector,AGRAW2,4000
2.3,1.268857754044952,MultivariateDetector,AGRAW2,2000
2.2666666666666666,1.2631530214330944,MultivariateDetector,AGRAW2,1000
0.0,0.0,Studd,AGRAW2,10000
0.0,0.0,Studd,AGRAW2,8000
0.0,0.0,Studd,AGRAW2,4000
0.0,0.0,Studd,AGRAW2,2000
0.0,0.0,Studd,AGRAW2,1000
1.5333333333333334,0.6699917080747261,DDM,LED,10000
1.5666666666666667,0.7156970184527963,DDM,LED,8000
1.5666666666666667,0.7156970184527962,DDM,LED,4000
1.6,0.7571877794400363,DDM,LED,2000
1.5666666666666667,0.7156970184527962,DDM,LED,1000
0.0,0.0,EDDM,LED,10000
0.0,0.0,EDDM,LED,8000
0.0,0.0,EDDM,LED,4000
0.0,0.0,EDDM,LED,2000
0.0,0.0,EDDM,LED,1000
2.0,0.0,ADWIN,LED,10000
2.0,0.0,ADWIN,LED,8000
2.0,0.0,ADWIN,LED,4000
2.0,0.0,ADWIN,LED,2000
2.0,0.0,ADWIN,LED,1000
4.0,0.0,ECDD,LED,10000
4.0,0.0,ECDD,LED,8000
4.0,0.0,ECDD,LED,4000
4.0,0.0,ECDD,LED,2000
4.0,0.0,ECDD,LED,1000
4.0,0.0,STEPD,LED,10000
3.933333333333333,0.3590109871423002,STEPD,LED,8000
3.933333333333333,0.3590109871423003,STEPD,LED,4000
4.0,0.0,STEPD,LED,2000
4.0,0.0,STEPD,LED,1000
2.3,0.5259911279353167,SeqDrift2,LED,10000
2.3333333333333335,0.4714045207910318,SeqDrift2,LED,8000
2.4,0.66332495807108,SeqDrift2,LED,4000
2.5,0.6708203932499369,SeqDrift2,LED,2000
2.533333333333333,0.6699917080747261,SeqDrift2,LED,1000
3.8,0.39999999999999997,SEED,LED,10000
3.8,0.4,SEED,LED,8000
3.8333333333333335,0.3726779962499649,SEED,LED,4000
3.8333333333333335,0.3726779962499649,SEED,LED,2000
3.8333333333333335,0.3726779962499649,SEED,LED,1000
2.2333333333333334,0.5587684871413403,HDDM_A_Test,LED,10000
2.2666666666666666,0.5734883511361752,HDDM_A_Test,LED,8000
2.3333333333333335,0.5962847939999439,HDDM_A_Test,LED,4000
2.3,0.5859465277082315,HDDM_A_Test,LED,2000
2.3666666666666667,0.6046119049072352,HDDM_A_Test,LED,1000
4.0,0.0,HDDM_W_Test,LED,10000
4.0,0.0,HDDM_W_Test,LED,8000
4.0,0.0,HDDM_W_Test,LED,4000
4.0,0.0,HDDM_W_Test,LED,2000
4.0,0.0,HDDM_W_Test,LED,1000
1.9666666666666666,0.1795054935711501,RDDM_30,LED,10000
1.9666666666666666,0.1795054935711501,RDDM_30,LED,8000
2.0,0.2581988897471611,RDDM_30,LED,4000
2.0,0.2581988897471611,RDDM_30,LED,2000
2.033333333333333,0.3144660377352202,RDDM_30,LED,1000
2.1,0.3958114029012639,RDDM,LED,10000
2.1666666666666665,0.45338235029118146,RDDM,LED,8000
2.2333333333333334,0.5587684871413403,RDDM,LED,4000
2.2,0.5416025603090641,RDDM,LED,2000
2.2,0.5416025603090641,RDDM,LED,1000
4.0,0.0,HypothesisTestDetectorKs,LED,10000
4.0,0.0,HypothesisTestDetectorKs,LED,8000
4.0,0.0,HypothesisTestDetectorKs,LED,4000
4.0,0.0,HypothesisTestDetectorKs,LED,2000
4.0,0.0,HypothesisTestDetectorKs,LED,1000
4.0,0.0,HypothesisTestDetectorWrs,LED,10000
4.0,0.0,HypothesisTestDetectorWrs,LED,8000
4.0,0.0,HypothesisTestDetectorWrs,LED,4000
4.0,0.0,HypothesisTestDetectorWrs,LED,2000
4.0,0.0,HypothesisTestDetectorWrs,LED,1000
4.0,0.0,HypothesisTestDetectorTt,LED,10000
4.0,0.0,HypothesisTestDetectorTt,LED,8000
4.0,0.0,HypothesisTestDetectorTt,LED,4000
4.0,0.0,HypothesisTestDetectorTt,LED,2000
4.0,0.0,HypothesisTestDetectorTt,LED,1000
0.0,0.0,MultivariateDetector,LED,10000
0.0,0.0,MultivariateDetector,LED,8000
0.0,0.0,MultivariateDetector,LED,4000
0.0,0.0,MultivariateDetector,LED,2000
0.0,0.0,MultivariateDetector,LED,1000
0.1,0.30000000000000004,Studd,LED,10000
0.06666666666666667,0.24944382578492943,Studd,LED,8000
0.03333333333333333,0.1795054935711501,Studd,LED,4000
0.0,0.0,Studd,LED,2000
0.0,0.0,Studd,LED,1000
4.0,0.0,DDM,MIXED,10000
4.0,0.0,DDM,MIXED,8000
4.0,0.0,DDM,MIXED,4000
4.0,0.0,DDM,MIXED,2000
4.0,0.0,DDM,MIXED,1000
4.0,0.0,EDDM,MIXED,10000
4.0,0.0,EDDM,MIXED,8000
4.0,0.0,EDDM,MIXED,4000
4.0,0.0,EDDM,MIXED,2000
4.0,0.0,EDDM,MIXED,1000
4.0,0.0,ADWIN,MIXED,10000
4.0,0.0,ADWIN,MIXED,8000
4.0,0.0,ADWIN,MIXED,4000
4.0,0.0,ADWIN,MIXED,2000
4.0,0.0,ADWIN,MIXED,1000
4.0,0.0,ECDD,MIXED,10000
4.0,0.0,ECDD,MIXED,8000
4.0,0.0,ECDD,MIXED,4000
4.0,0.0,ECDD,MIXED,2000
4.0,0.0,ECDD,MIXED,1000
4.0,0.0,STEPD,MIXED,10000
4.0,0.0,STEPD,MIXED,8000
4.0,0.0,STEPD,MIXED,4000
4.0,0.0,STEPD,MIXED,2000
4.0,0.0,STEPD,MIXED,1000
4.0,0.0,SeqDrift2,MIXED,10000
4.0,0.0,SeqDrift2,MIXED,8000
4.0,0.0,SeqDrift2,MIXED,4000
4.0,0.0,SeqDrift2,MIXED,2000
4.0,0.0,SeqDrift2,MIXED,1000
4.0,0.0,SEED,MIXED,10000
4.0,0.0,SEED,MIXED,8000
4.0,0.0,SEED,MIXED,4000
4.0,0.0,SEED,MIXED,2000
4.0,0.0,SEED,MIXED,1000
4.0,0.0,HDDM_A_Test,MIXED,10000
4.0,0.0,HDDM_A_Test,MIXED,8000
4.0,0.0,HDDM_A_Test,MIXED,4000
4.0,0.0,HDDM_A_Test,MIXED,2000
4.0,0.0,HDDM_A_Test,MIXED,1000
4.0,0.0,HDDM_W_Test,MIXED,10000
4.0,0.0,HDDM_W_Test,MIXED,8000
4.0,0.0,HDDM_W_Test,MIXED,4000
4.0,0.0,HDDM_W_Test,MIXED,2000
4.0,0.0,HDDM_W_Test,MIXED,1000
4.0,0.0,RDDM_30,MIXED,10000
4.0,0.0,RDDM_30,MIXED,8000
4.0,0.0,RDDM_30,MIXED,4000
4.0,0.0,RDDM_30,MIXED,2000
4.0,0.0,RDDM_30,MIXED,1000
4.0,0.0,RDDM,MIXED,10000
4.0,0.0,RDDM,MIXED,8000
4.0,0.0,RDDM,MIXED,4000
4.0,0.0,RDDM,MIXED,2000
4.0,0.0,RDDM,MIXED,1000
4.0,0.0,HypothesisTestDetectorKs,MIXED,10000
4.0,0.0,HypothesisTestDetectorKs,MIXED,8000
4.0,0.0,HypothesisTestDetectorKs,MIXED,4000
4.0,0.0,HypothesisTestDetectorKs,MIXED,2000
4.0,0.0,HypothesisTestDetectorKs,MIXED,1000
4.0,0.0,HypothesisTestDetectorWrs,MIXED,10000
4.0,0.0,HypothesisTestDetectorWrs,MIXED,8000
4.0,0.0,HypothesisTestDetectorWrs,MIXED,4000
4.0,0.0,HypothesisTestDetectorWrs,MIXED,2000
4.0,0.0,HypothesisTestDetectorWrs,MIXED,1000
4.0,0.0,HypothesisTestDetectorTt,MIXED,10000
4.0,0.0,HypothesisTestDetectorTt,MIXED,8000
4.0,0.0,HypothesisTestDetectorTt,MIXED,4000
4.0,0.0,HypothesisTestDetectorTt,MIXED,2000
4.0,0.0,HypothesisTestDetectorTt,MIXED,1000
2.4,0.7571877794400366,MultivariateDetector,MIXED,10000
2.433333333333333,0.7156970184527961,MultivariateDetector,MIXED,8000
2.3,0.6403124237432849,MultivariateDetector,MIXED,4000
2.2666666666666666,0.6289320754704404,MultivariateDetector,MIXED,2000
2.2666666666666666,0.6289320754704404,MultivariateDetector,MIXED,1000
0.0,0.0,Studd,MIXED,10000
0.0,0.0,Studd,MIXED,8000
0.0,0.0,Studd,MIXED,4000
0.0,0.0,Studd,MIXED,2000
0.0,0.0,Studd,MIXED,1000
4.0,0.0,DDM,RANDOM_RBF,10000
4.0,0.0,DDM,RANDOM_RBF,8000
4.0,0.0,DDM,RANDOM_RBF,4000
4.0,0.0,DDM,RANDOM_RBF,2000
4.0,0.0,DDM,RANDOM_RBF,1000
3.966666666666667,0.1795054935711501,EDDM,RANDOM_RBF,10000
3.966666666666667,0.1795054935711501,EDDM,RANDOM_RBF,8000
3.966666666666667,0.17950549357115012,EDDM,RANDOM_RBF,4000
3.966666666666667,0.17950549357115014,EDDM,RANDOM_RBF,2000
3.966666666666667,0.17950549357115012,EDDM,RANDOM_RBF,1000
4.0,0.0,ADWIN,RANDOM_RBF,10000
4.0,0.0,ADWIN,RANDOM_RBF,8000
4.0,0.0,ADWIN,RANDOM_RBF,4000
4.0,0.0,ADWIN,RANDOM_RBF,2000
4.0,0.0,ADWIN,RANDOM_RBF,1000
4.0,0.0,ECDD,RANDOM_RBF,10000
4.0,0.0,ECDD,RANDOM_RBF,8000
4.0,0.0,ECDD,RANDOM_RBF,4000
4.0,0.0,ECDD,RANDOM_RBF,2000
4.0,0.0,ECDD,RANDOM_RBF,1000
4.0,0.0,STEPD,RANDOM_RBF,10000
4.0,0.0,STEPD,RANDOM_RBF,8000
4.0,0.0,STEPD,RANDOM_RBF,4000
4.0,0.0,STEPD,RANDOM_RBF,2000
4.0,0.0,STEPD,RANDOM_RBF,1000
4.0,0.0,SeqDrift2,RANDOM_RBF,10000
4.0,0.0,SeqDrift2,RANDOM_RBF,8000
4.0,0.0,SeqDrift2,RANDOM_RBF,4000
4.0,0.0,SeqDrift2,RANDOM_RBF,2000
4.0,0.0,SeqDrift2,RANDOM_RBF,1000
4.0,0.0,SEED,RANDOM_RBF,10000
4.0,0.0,SEED,RANDOM_RBF,8000
4.0,0.0,SEED,RANDOM_RBF,4000
4.0,0.0,SEED,RANDOM_RBF,2000
4.0,0.0,SEED,RANDOM_RBF,1000
4.0,0.0,HDDM_A_Test,RANDOM_RBF,10000
4.0,0.0,HDDM_A_Test,RANDOM_RBF,8000
4.0,0.0,HDDM_A_Test,RANDOM_RBF,4000
4.0,0.0,HDDM_A_Test,RANDOM_RBF,2000
4.0,0.0,HDDM_A_Test,RANDOM_RBF,1000
4.0,0.0,HDDM_W_Test,RANDOM_RBF,10000
4.0,0.0,HDDM_W_Test,RANDOM_RBF,8000
4.0,0.0,HDDM_W_Test,RANDOM_RBF,4000
4.0,0.0,HDDM_W_Test,RANDOM_RBF,2000
4.0,0.0,HDDM_W_Test,RANDOM_RBF,1000
4.0,0.0,RDDM_30,RANDOM_RBF,10000
4.0,0.0,RDDM_30,RANDOM_RBF,8000
4.0,0.0,RDDM_30,RANDOM_RBF,4000
4.0,0.0,RDDM_30,RANDOM_RBF,2000
4.0,0.0,RDDM_30,RANDOM_RBF,1000
4.0,0.0,RDDM,RANDOM_RBF,10000
4.0,0.0,RDDM,RANDOM_RBF,8000
4.0,0.0,RDDM,RANDOM_RBF,4000
4.0,0.0,RDDM,RANDOM_RBF,2000
4.0,0.0,RDDM,RANDOM_RBF,1000
4.0,0.0,HypothesisTestDetectorKs,RANDOM_RBF,10000
4.0,0.0,HypothesisTestDetectorKs,RANDOM_RBF,8000
4.0,0.0,HypothesisTestDetectorKs,RANDOM_RBF,4000
4.0,0.0,HypothesisTestDetectorKs,RANDOM_RBF,2000
4.0,0.0,HypothesisTestDetectorKs,RANDOM_RBF,1000
4.0,0.0,HypothesisTestDetectorWrs,RANDOM_RBF,10000
4.0,0.0,HypothesisTestDetectorWrs,RANDOM_RBF,8000
4.0,0.0,HypothesisTestDetectorWrs,RANDOM_RBF,4000
4.0,0.0,HypothesisTestDetectorWrs,RANDOM_RBF,2000
4.0,0.0,HypothesisTestDetectorWrs,RANDOM_RBF,1000
4.0,0.0,HypothesisTestDetectorTt,RANDOM_RBF,10000
4.0,0.0,HypothesisTestDetectorTt,RANDOM_RBF,8000
4.0,0.0,HypothesisTestDetectorTt,RANDOM_RBF,4000
4.0,0.0,HypothesisTestDetectorTt,RANDOM_RBF,2000
4.0,0.0,HypothesisTestDetectorTt,RANDOM_RBF,1000
0.0,0.0,MultivariateDetector,RANDOM_RBF,10000
0.0,0.0,MultivariateDetector,RANDOM_RBF,8000
0.0,0.0,MultivariateDetector,RANDOM_RBF,4000
0.0,0.0,MultivariateDetector,RANDOM_RBF,2000
0.0,0.0,MultivariateDetector,RANDOM_RBF,1000
2.1333333333333333,0.8844332774281065,Studd,RANDOM_RBF,10000
2.1666666666666665,0.8975274678557507,Studd,RANDOM_RBF,8000
2.1666666666666665,0.8595864638818418,Studd,RANDOM_RBF,4000
2.1666666666666665,0.8595864638818418,Studd,RANDOM_RBF,2000
2.2,0.8717797887081347,Studd,RANDOM_RBF,1000
4.0,0.0,DDM,SINE,10000
4.0,0.0,DDM,SINE,8000
4.0,0.0,DDM,SINE,4000
4.0,0.0,DDM,SINE,2000
4.0,0.0,DDM,SINE,1000
4.0,0.0,EDDM,SINE,10000
4.0,0.0,EDDM,SINE,8000
4.0,0.0,EDDM,SINE,4000
4.0,0.0,EDDM,SINE,2000
4.0,0.0,EDDM,SINE,1000
4.0,0.0,ADWIN,SINE,10000
4.0,0.0,ADWIN,SINE,8000
4.0,0.0,ADWIN,SINE,4000
4.0,0.0,ADWIN,SINE,2000
4.0,0.0,ADWIN,SINE,1000
4.0,0.0,ECDD,SINE,10000
4.0,0.0,ECDD,SINE,8000
4.0,0.0,ECDD,SINE,4000
4.0,0.0,ECDD,SINE,2000
4.0,0.0,ECDD,SINE,1000
4.0,0.0,STEPD,SINE,10000
4.0,0.0,STEPD,SINE,8000
4.0,0.0,STEPD,SINE,4000
4.0,0.0,STEPD,SINE,2000
4.0,0.0,STEPD,SINE,1000
4.0,0.0,SeqDrift2,SINE,10000
4.0,0.0,SeqDrift2,SINE,8000
4.0,0.0,SeqDrift2,SINE,4000
4.0,0.0,SeqDrift2,SINE,2000
4.0,0.0,SeqDrift2,SINE,1000
4.0,0.0,SEED,SINE,10000
4.0,0.0,SEED,SINE,8000
4.0,0.0,SEED,SINE,4000
4.0,0.0,SEED,SINE,2000
4.0,0.0,SEED,SINE,1000
4.0,0.0,HDDM_A_Test,SINE,10000
4.0,0.0,HDDM_A_Test,SINE,8000
4.0,0.0,HDDM_A_Test,SINE,4000
4.0,0.0,HDDM_A_Test,SINE,2000
4.0,0.0,HDDM_A_Test,SINE,1000
4.0,0.0,HDDM_W_Test,SINE,10000
4.0,0.0,HDDM_W_Test,SINE,8000
4.0,0.0,HDDM_W_Test,SINE,4000
4.0,0.0,HDDM_W_Test,SINE,2000
4.0,0.0,HDDM_W_Test,SINE,1000
4.0,0.0,RDDM_30,SINE,10000
4.0,0.0,RDDM_30,SINE,8000
4.0,0.0,RDDM_30,SINE,4000
4.0,0.0,RDDM_30,SINE,2000
4.0,0.0,RDDM_30,SINE,1000
4.0,0.0,RDDM,SINE,10000
4.0,0.0,RDDM,SINE,8000
4.0,0.0,RDDM,SINE,4000
4.0,0.0,RDDM,SINE,2000
4.0,0.0,RDDM,SINE,1000
4.0,0.0,HypothesisTestDetectorKs,SINE,10000
4.0,0.0,HypothesisTestDetectorKs,SINE,8000
4.0,0.0,HypothesisTestDetectorKs,SINE,4000
4.0,0.0,HypothesisTestDetectorKs,SINE,2000
4.0,0.0,HypothesisTestDetectorKs,SINE,1000
4.0,0.0,HypothesisTestDetectorWrs,SINE,10000
4.0,0.0,HypothesisTestDetectorWrs,SINE,8000
4.0,0.0,HypothesisTestDetectorWrs,SINE,4000
4.0,0.0,HypothesisTestDetectorWrs,SINE,2000
4.0,0.0,HypothesisTestDetectorWrs,SINE,1000
4.0,0.0,HypothesisTestDetectorTt,SINE,10000
4.0,0.0,HypothesisTestDetectorTt,SINE,8000
4.0,0.0,HypothesisTestDetectorTt,SINE,4000
4.0,0.0,HypothesisTestDetectorTt,SINE,2000
4.0,0.0,HypothesisTestDetectorTt,SINE,1000
1.2,0.4,MultivariateDetector,SINE,10000
1.1666666666666667,0.3726779962499649,MultivariateDetector,SINE,8000
1.1333333333333333,0.33993463423951903,MultivariateDetector,SINE,4000
1.1,0.30000000000000004,MultivariateDetector,SINE,2000
1.0333333333333334,0.1795054935711501,MultivariateDetector,SINE,1000
0.0,0.0,Studd,SINE,10000
0.0,0.0,Studd,SINE,8000
0.0,0.0,Studd,SINE,4000
0.0,0.0,Studd,SINE,2000
0.0,0.0,Studd,SINE,1000
0.3,0.5259911279353167,DDM,WAVEFORM,10000
0.26666666666666666,0.5120763831912406,DDM,WAVEFORM,8000
0.13333333333333333,0.42687494916218993,DDM,WAVEFORM,4000
0.13333333333333333,0.42687494916218993,DDM,WAVEFORM,2000
0.13333333333333333,0.42687494916218993,DDM,WAVEFORM,1000
0.5333333333333333,0.9213516640723501,EDDM,WAVEFORM,10000
0.4666666666666667,0.805536398239638,EDDM,WAVEFORM,8000
0.4,0.9165151389911681,EDDM,WAVEFORM,4000
0.36666666666666664,0.9122621455602672,EDDM,WAVEFORM,2000
0.3333333333333333,0.8299933065325821,EDDM,WAVEFORM,1000
0.2,0.541602560309064,ADWIN,WAVEFORM,10000
0.13333333333333333,0.49888765156985887,ADWIN,WAVEFORM,8000
0.06666666666666667,0.24944382578492943,ADWIN,WAVEFORM,4000
0.06666666666666667,0.24944382578492943,ADWIN,WAVEFORM,2000
0.06666666666666667,0.24944382578492943,ADWIN,WAVEFORM,1000
4.0,0.0,ECDD,WAVEFORM,10000
4.0,0.0,ECDD,WAVEFORM,8000
4.0,0.0,ECDD,WAVEFORM,4000
4.0,0.0,ECDD,WAVEFORM,2000
4.0,0.0,ECDD,WAVEFORM,1000
4.0,0.0,STEPD,WAVEFORM,10000
4.0,0.0,STEPD,WAVEFORM,8000
4.0,0.0,STEPD,WAVEFORM,4000
4.0,0.0,STEPD,WAVEFORM,2000
4.0,0.0,STEPD,WAVEFORM,1000
0.1,0.3,SeqDrift2,WAVEFORM,10000
0.1,0.30000000000000004,SeqDrift2,WAVEFORM,8000
0.1,0.3,SeqDrift2,WAVEFORM,4000
0.03333333333333333,0.17950549357115012,SeqDrift2,WAVEFORM,2000
0.03333333333333333,0.1795054935711501,SeqDrift2,WAVEFORM,1000
2.5,0.806225774829855,SEED,WAVEFORM,10000
2.4,0.8406346808612327,SEED,WAVEFORM,8000
2.3666666666666667,0.8749603165604457,SEED,WAVEFORM,4000
2.433333333333333,0.9195409482755814,SEED,WAVEFORM,2000
2.433333333333333,0.8825468196582483,SEED,WAVEFORM,1000
0.4,0.6110100926607788,HDDM_A_Test,WAVEFORM,10000
0.4,0.66332495807108,HDDM_A_Test,WAVEFORM,8000
0.4,0.66332495807108,HDDM_A_Test,WAVEFORM,4000
0.3333333333333333,0.5962847939999438,HDDM_A_Test,WAVEFORM,2000
0.3333333333333333,0.5962847939999438,HDDM_A_Test,WAVEFORM,1000
3.7666666666666666,0.6155395104206463,HDDM_W_Test,WAVEFORM,10000
3.8333333333333335,0.5217491947499511,HDDM_W_Test,WAVEFORM,8000
3.8333333333333335,0.5217491947499511,HDDM_W_Test,WAVEFORM,4000
3.8,0.5416025603090641,HDDM_W_Test,WAVEFORM,2000
